Time,Source,Destination,Protocol,Length,Info,Label
19.588.799,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
19.589.383,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
19.590.004,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
19.590.451,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
19.591.003,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
19.591.547,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
19.592.137,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
19.592.669,10.10.1.198,172.217.194.95,TLSv1.2,10236,Application Data,Non-Serangan
19.860.225,172.217.194.95,10.10.1.198,TLSv1.2,497,Application Data,Non-Serangan
20.531.236,10.10.1.198,172.217.194.95,TLSv1.2,4186,Application Data,Non-Serangan
20.531.332,10.10.1.198,172.217.194.95,TLSv1.2,16474,Application Data,Non-Serangan
20.531.392,10.10.1.198,172.217.194.95,TLSv1.2,32880,"Application Data, Application Data",Non-Serangan
20.531.486,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data",Non-Serangan
20.531.523,10.10.1.198,172.217.194.95,TLSv1.2,1292,Application Data,Non-Serangan
20.531.609,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data",Non-Serangan
20.531.708,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.533.003,10.10.1.198,172.217.194.95,TLSv1.2,2516,Application Data,Non-Serangan
20.533.098,10.10.1.198,172.217.194.95,TLSv1.2,22468,Application Data,Non-Serangan
20.556.582,10.10.1.198,172.217.194.95,TLSv1.2,21068,Application Data,Non-Serangan
20.556.770,10.10.1.198,172.217.194.95,TLSv1.2,22468,"Application Data, Application Data",Non-Serangan
20.556.995,10.10.1.198,172.217.194.95,TLSv1.2,18268,Application Data,Non-Serangan
20.557.112,10.10.1.198,172.217.194.95,TLSv1.2,25268,Application Data,Non-Serangan
20.557.267,10.10.1.198,172.217.194.95,TLSv1.2,26668,"Application Data, Application Data",Non-Serangan
20.557.334,10.10.1.198,172.217.194.95,TLSv1.2,12668,Application Data,Non-Serangan
20.557.494,10.10.1.198,172.217.194.95,TLSv1.2,29468,"Application Data, Application Data",Non-Serangan
20.557.725,10.10.1.198,172.217.194.95,TLSv1.2,30868,Application Data,Non-Serangan
20.557.875,10.10.1.198,172.217.194.95,TLSv1.2,4268,Application Data,Non-Serangan
20.557.993,10.10.1.198,172.217.194.95,TLSv1.2,33668,"Application Data, Application Data",Non-Serangan
20.558.090,10.10.1.198,172.217.194.95,TLSv1.2,30868,"Application Data, Application Data",Non-Serangan
20.558.203,10.10.1.198,172.217.194.95,TLSv1.2,37868,"Application Data, Application Data",Non-Serangan
20.558.730,10.10.1.198,172.217.194.95,TLSv1.2,26668,Application Data,Non-Serangan
20.558.747,10.10.1.198,172.217.194.95,TLSv1.2,37868,"Application Data, Application Data, Application Data",Non-Serangan
20.559.206,10.10.1.198,172.217.194.95,TLSv1.2,26668,Application Data,Non-Serangan
20.559.223,10.10.1.198,172.217.194.95,TLSv1.2,37868,"Application Data, Application Data, Application Data",Non-Serangan
20.559.855,10.10.1.198,172.217.194.95,TLSv1.2,26668,Application Data,Non-Serangan
20.559.871,10.10.1.198,172.217.194.95,TLSv1.2,36468,"Application Data, Application Data, Application Data",Non-Serangan
20.560.434,10.10.1.198,172.217.194.95,TLSv1.2,28068,Application Data,Non-Serangan
20.560.680,10.10.1.198,172.217.194.95,TLSv1.2,33668,"Application Data, Application Data",Non-Serangan
20.581.547,10.10.1.198,172.217.194.95,TLSv1.2,5668,Application Data,Non-Serangan
20.582.066,10.10.1.198,172.217.194.95,TLSv1.2,25268,Application Data,Non-Serangan
20.582.248,10.10.1.198,172.217.194.95,TLSv1.2,43468,"Application Data, Application Data, Application Data",Non-Serangan
20.582.519,10.10.1.198,172.217.194.95,TLSv1.2,21068,Application Data,Non-Serangan
20.582.677,10.10.1.198,172.217.194.95,TLSv1.2,49068,"Application Data, Application Data, Application Data",Non-Serangan
20.582.741,10.10.1.198,172.217.194.95,TLSv1.2,15468,Application Data,Non-Serangan
20.582.940,10.10.1.198,172.217.194.95,TLSv1.2,53268,"Application Data, Application Data, Application Data",Non-Serangan
20.583.296,10.10.1.198,172.217.194.95,TLSv1.2,11268,Application Data,Non-Serangan
20.583.412,10.10.1.198,172.217.194.95,TLSv1.2,57468,"Application Data, Application Data, Application Data",Non-Serangan
20.583.837,10.10.1.198,172.217.194.95,TLSv1.2,7068,Application Data,Non-Serangan
20.583.851,10.10.1.198,172.217.194.95,TLSv1.2,60268,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.584.611,10.10.1.198,172.217.194.95,TLSv1.2,61668,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.584.893,10.10.1.198,172.217.194.95,TLSv1.2,63068,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.585.504,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.585.995,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.586.573,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data",Non-Serangan
20.587.146,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.588.040,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.588.226,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.589.116,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.589.870,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.589.898,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.590.528,10.10.1.198,172.217.194.95,TLSv1.2,36468,"Application Data, Application Data",Non-Serangan
20.607.148,10.10.1.198,172.217.194.95,TLSv1.2,25268,"Application Data, Application Data",Non-Serangan
20.607.623,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.608.016,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.608.346,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.608.785,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.609.182,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.609.738,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data",Non-Serangan
20.610.303,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.610.812,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.611.364,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.611.916,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.612.516,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.613.029,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.613.523,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.613.647,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.614.126,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.614.653,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.616.597,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.616.625,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.616.648,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.617.222,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data",Non-Serangan
20.617.742,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.618.164,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.618.677,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.619.818,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.619.842,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.620.605,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.621.455,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.621.482,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.622.055,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.623.100,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.623.123,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.623.815,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.624.755,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data",Non-Serangan
20.632.010,10.10.1.198,172.217.194.95,TLSv1.2,47668,"Application Data, Application Data, Application Data",Non-Serangan
20.632.510,10.10.1.198,172.217.194.95,TLSv1.2,16868,Application Data,Non-Serangan
20.633.055,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.633.440,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.633.912,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.634.204,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.634.581,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.635.177,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.635.707,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.636.317,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.636.793,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.637.354,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.637.979,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.638.443,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data",Non-Serangan
20.639.033,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.639.548,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.640.231,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.640.254,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.640.642,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.641.207,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.641.743,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.642.304,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.642.896,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.644.895,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.644.920,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.644.943,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.645.518,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.646.124,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data",Non-Serangan
20.646.713,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.646.992,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.647.576,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.648.119,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.648.639,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.649.216,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.649.790,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.650.266,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.650.880,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.651.436,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.651.942,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.652.475,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.653.145,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data",Non-Serangan
20.653.600,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.654.690,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.654.711,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.655.786,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.655.810,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.661.638,10.10.1.198,172.217.194.95,TLSv1.2,6528,Application Data,Non-Serangan
20.661.680,10.10.1.198,172.217.194.95,TLSv1.2,16474,Application Data,Non-Serangan
20.661.785,10.10.1.198,172.217.194.95,TLSv1.2,32880,"Application Data, Application Data",Non-Serangan
20.661.883,10.10.1.198,172.217.194.95,TLSv1.2,16474,Application Data,Non-Serangan
20.661.947,10.10.1.198,172.217.194.95,TLSv1.2,16474,Application Data,Non-Serangan
20.661.997,10.10.1.198,172.217.194.95,TLSv1.2,16474,Application Data,Non-Serangan
20.662.089,10.10.1.198,172.217.194.95,TLSv1.2,16474,Application Data,Non-Serangan
20.662.138,10.10.1.198,172.217.194.95,TLSv1.2,16474,Application Data,Non-Serangan
20.662.243,10.10.1.198,172.217.194.95,TLSv1.2,32880,"Application Data, Application Data",Non-Serangan
20.662.310,10.10.1.198,172.217.194.95,TLSv1.2,16474,Application Data,Non-Serangan
20.662.404,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data",Non-Serangan
20.662.511,10.10.1.198,172.217.194.95,TLSv1.2,1292,Application Data,Non-Serangan
20.662.844,10.10.1.198,172.217.194.95,TLSv1.2,32880,"Application Data, Application Data",Non-Serangan
20.662.939,10.10.1.198,172.217.194.95,TLSv1.2,32880,"Application Data, Application Data",Non-Serangan
20.663.001,10.10.1.198,172.217.194.95,TLSv1.2,16474,Application Data,Non-Serangan
20.663.136,10.10.1.198,172.217.194.95,TLSv1.2,49286,"Application Data, Application Data, Application Data",Non-Serangan
20.663.632,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data",Non-Serangan
20.663.951,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.664.415,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.665.332,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.665.882,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.666.426,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.666.978,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.667.549,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.668.114,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.668.668,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.669.189,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.669.689,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.670.280,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.670.804,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data",Non-Serangan
20.671.388,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.671.943,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
20.672.581,10.10.1.198,172.217.194.95,TLSv1.2,16356,"Application Data, Application Data",Non-Serangan
20.744.841,172.217.194.95,10.10.1.198,TLSv1.2,497,Application Data,Non-Serangan
23.387.601,10.10.1.198,172.217.194.95,TLSv1.2,4186,Application Data,Non-Serangan
23.412.932,10.10.1.198,172.217.194.95,TLSv1.2,2868,Application Data,Non-Serangan
23.414.895,10.10.1.198,172.217.194.95,TLSv1.2,2868,Application Data,Non-Serangan
23.438.831,10.10.1.198,172.217.194.95,TLSv1.2,2868,Application Data,Non-Serangan
23.439.080,10.10.1.198,172.217.194.95,TLSv1.2,2868,Application Data,Non-Serangan
23.440.802,10.10.1.198,172.217.194.95,TLSv1.2,2868,Application Data,Non-Serangan
23.463.180,10.10.1.198,172.217.194.95,TLSv1.2,4268,Application Data,Non-Serangan
23.464.054,10.10.1.198,172.217.194.95,TLSv1.2,4268,Application Data,Non-Serangan
23.464.208,10.10.1.198,172.217.194.95,TLSv1.2,5668,Application Data,Non-Serangan
23.465.431,10.10.1.198,172.217.194.95,TLSv1.2,5668,Application Data,Non-Serangan
23.465.839,10.10.1.198,172.217.194.95,TLSv1.2,7068,Application Data,Non-Serangan
23.466.157,10.10.1.198,172.217.194.95,TLSv1.2,7068,Application Data,Non-Serangan
23.468.043,10.10.1.198,172.217.194.95,TLSv1.2,7068,Application Data,Non-Serangan
23.488.549,10.10.1.198,172.217.194.95,TLSv1.2,8468,Application Data,Non-Serangan
23.489.354,10.10.1.198,172.217.194.95,TLSv1.2,9868,Application Data,Non-Serangan
23.490.026,10.10.1.198,172.217.194.95,TLSv1.2,11268,Application Data,Non-Serangan
23.490.228,10.10.1.198,172.217.194.95,TLSv1.2,11268,Application Data,Non-Serangan
23.490.914,10.10.1.198,172.217.194.95,TLSv1.2,12668,Application Data,Non-Serangan
23.491.019,10.10.1.198,172.217.194.95,TLSv1.2,12668,Application Data,Non-Serangan
23.491.098,10.10.1.198,172.217.194.95,TLSv1.2,14068,Application Data,Non-Serangan
23.491.150,10.10.1.198,172.217.194.95,TLSv1.2,14068,Application Data,Non-Serangan
23.491.343,10.10.1.198,172.217.194.95,TLSv1.2,14068,Application Data,Non-Serangan
23.492.555,10.10.1.198,172.217.194.95,TLSv1.2,14068,Application Data,Non-Serangan
23.492.806,10.10.1.198,172.217.194.95,TLSv1.2,14068,Application Data,Non-Serangan
23.493.356,10.10.1.198,172.217.194.95,TLSv1.2,8468,Application Data,Non-Serangan
23.493.894,10.10.1.198,172.217.194.95,TLSv1.2,15468,Application Data,Non-Serangan
23.496.366,10.10.1.198,172.217.194.95,TLSv1.2,2868,Application Data,Non-Serangan
23.514.288,10.10.1.198,172.217.194.95,TLSv1.2,14068,Application Data,Non-Serangan
23.514.421,10.10.1.198,172.217.194.95,TLSv1.2,11268,Application Data,Non-Serangan
23.514.905,10.10.1.198,172.217.194.95,TLSv1.2,18268,Application Data,Non-Serangan
23.515.193,10.10.1.198,172.217.194.95,TLSv1.2,19668,Application Data,Non-Serangan
23.515.438,10.10.1.198,172.217.194.95,TLSv1.2,21068,Application Data,Non-Serangan
23.515.589,10.10.1.198,172.217.194.95,TLSv1.2,5668,Application Data,Non-Serangan
23.515.884,10.10.1.198,172.217.194.95,TLSv1.2,22468,Application Data,Non-Serangan
23.516.087,10.10.1.198,172.217.194.95,TLSv1.2,23868,Application Data,Non-Serangan
23.516.187,10.10.1.198,172.217.194.95,TLSv1.2,18268,Application Data,Non-Serangan
23.516.379,10.10.1.198,172.217.194.95,TLSv1.2,26668,"Application Data, Application Data",Non-Serangan
23.516.693,10.10.1.198,172.217.194.95,TLSv1.2,28068,"Application Data, Application Data",Non-Serangan
23.517.173,10.10.1.198,172.217.194.95,TLSv1.2,28068,"Application Data, Application Data",Non-Serangan
23.517.532,10.10.1.198,172.217.194.95,TLSv1.2,29468,"Application Data, Application Data",Non-Serangan
23.518.105,10.10.1.198,172.217.194.95,TLSv1.2,30868,"Application Data, Application Data",Non-Serangan
23.518.564,10.10.1.198,172.217.194.95,TLSv1.2,29468,"Application Data, Application Data",Non-Serangan
23.519.280,10.10.1.198,172.217.194.95,TLSv1.2,30868,"Application Data, Application Data",Non-Serangan
23.520.312,10.10.1.198,172.217.194.95,TLSv1.2,25268,"Application Data, Application Data",Non-Serangan
23.522.281,10.10.1.198,172.217.194.95,TLSv1.2,25268,"Application Data, Application Data",Non-Serangan
23.539.112,10.10.1.198,172.217.194.95,TLSv1.2,11268,Application Data,Non-Serangan
23.539.575,10.10.1.198,172.217.194.95,TLSv1.2,19668,Application Data,Non-Serangan
23.540.346,10.10.1.198,172.217.194.95,TLSv1.2,36468,"Application Data, Application Data",Non-Serangan
23.540.723,10.10.1.198,172.217.194.95,TLSv1.2,28068,"Application Data, Application Data",Non-Serangan
23.540.905,10.10.1.198,172.217.194.95,TLSv1.2,39268,"Application Data, Application Data",Non-Serangan
23.541.030,10.10.1.198,172.217.194.95,TLSv1.2,25268,"Application Data, Application Data",Non-Serangan
23.541.338,10.10.1.198,172.217.194.95,TLSv1.2,44868,"Application Data, Application Data, Application Data",Non-Serangan
23.541.408,10.10.1.198,172.217.194.95,TLSv1.2,19668,Application Data,Non-Serangan
23.541.725,10.10.1.198,172.217.194.95,TLSv1.2,49068,"Application Data, Application Data, Application Data",Non-Serangan
23.541.976,10.10.1.198,172.217.194.95,TLSv1.2,15468,Application Data,Non-Serangan
23.542.275,10.10.1.198,172.217.194.95,TLSv1.2,51868,"Application Data, Application Data, Application Data",Non-Serangan
23.542.544,10.10.1.198,172.217.194.95,TLSv1.2,12668,Application Data,Non-Serangan
23.542.660,10.10.1.198,172.217.194.95,TLSv1.2,53268,"Application Data, Application Data, Application Data",Non-Serangan
23.543.091,10.10.1.198,172.217.194.95,TLSv1.2,11268,Application Data,Non-Serangan
23.543.148,10.10.1.198,172.217.194.95,TLSv1.2,56068,"Application Data, Application Data, Application Data",Non-Serangan
23.544.107,10.10.1.198,172.217.194.95,TLSv1.2,8468,Application Data,Non-Serangan
23.544.120,10.10.1.198,172.217.194.95,TLSv1.2,56068,"Application Data, Application Data, Application Data",Non-Serangan
23.544.235,10.10.1.198,172.217.194.95,TLSv1.2,57468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
23.544.745,10.10.1.198,172.217.194.95,TLSv1.2,58868,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
23.545.279,10.10.1.198,172.217.194.95,TLSv1.2,60268,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
23.546.513,10.10.1.198,172.217.194.95,TLSv1.2,63068,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
23.547.549,10.10.1.198,172.217.194.95,TLSv1.2,39268,"Application Data, Application Data, Application Data",Non-Serangan
23.548.242,10.10.1.198,172.217.194.95,TLSv1.2,25268,Application Data,Non-Serangan
23.549.375,10.10.1.198,172.217.194.95,TLSv1.2,22468,Application Data,Non-Serangan
23.549.539,10.10.1.198,172.217.194.95,TLSv1.2,2868,Application Data,Non-Serangan
23.565.091,10.10.1.198,172.217.194.95,TLSv1.2,36468,"Application Data, Application Data",Non-Serangan
23.565.927,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
23.566.268,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
23.566.574,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
23.566.952,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
23.567.500,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
23.568.005,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data, Application Data",Non-Serangan
23.568.586,10.10.1.198,172.217.194.95,TLSv1.2,64468,"Application Data, Application Data, Application Data",Non-Serangan
