created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Wed Oct 18 08:23:23 +0000 2023,1.71E+23,"@Arioptra Semoga kemenangannya terjadi, aamiin😊🤲🏻, tapi kalau bisa jangan golput yaa, pilihlah calon yang paling tepat menurut anda, kritisi dan simak program serta visi misinya!",0,0,0,0,in,1.69E+23,1.71E+23,BantengSenayan,https://twitter.com/BantengSenayan/status/1714557777568518405
Wed Oct 18 08:23:22 +0000 2023,1.71E+23,ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan https://t.co/I9dFYgjhnm,0,0,0,0,in,1.68E+23,1.71E+23,AldyCaahyadi,https://twitter.com/AldyCaahyadi/status/1714557772602446088
Wed Oct 18 08:23:20 +0000 2023,1.71E+23,MK Tengah Menyakiti Rakyat Lewat Putusan Kontroversialnya  Rabu Sore Pak Prabowo Khofifah Sandiaga Uno Pasangan GAMA Mamat Anies - Muhaimin Erick Pilpres 2024 Cawapres Golput Messi Dora Inisial M #zonauang https://t.co/oZ89DxiOxf,0,0,1,1,in,1.65E+23,1.71E+23,AfridaImani,https://twitter.com/AfridaImani/status/1714557763635073145
Wed Oct 18 08:23:20 +0000 2023,1.71E+23,ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan https://t.co/S1TAY2BdRs,0,0,0,0,in,1.68E+23,1.71E+23,raminakeyline,https://twitter.com/raminakeyline/status/1714557762217374141
Wed Oct 18 08:23:19 +0000 2023,1.71E+23,ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan https://t.co/6ffBq53iyv,0,0,0,0,in,1.68E+23,1.71E+23,rahmanimazzani,https://twitter.com/rahmanimazzani/status/1714557760887722333
Wed Oct 18 08:23:19 +0000 2023,1.71E+23,ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan https://t.co/DIiHKBMY4V,0,0,0,0,in,1.68E+23,1.71E+23,NindiVikka,https://twitter.com/NindiVikka/status/1714557758815830362
Wed Oct 18 08:23:18 +0000 2023,1.71E+23,ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan https://t.co/L8VjOqPQ0U,0,0,0,0,in,1.68E+23,1.71E+23,talithagelasia,https://twitter.com/talithagelasia/status/1714557756185936058
Wed Oct 18 08:23:18 +0000 2023,1.71E+23,ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan https://t.co/aUtXOxNCwm,0,0,0,0,in,1.69E+23,1.71E+23,hayanizahratu,https://twitter.com/hayanizahratu/status/1714557754864779535
Wed Oct 18 08:23:17 +0000 2023,1.71E+23,ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan https://t.co/iJmTIwEMdj,0,0,0,0,in,1.68E+23,1.71E+23,FikhiPrasetyoo,https://twitter.com/FikhiPrasetyoo/status/1714557751127622024
Wed Oct 18 08:23:17 +0000 2023,1.71E+23,ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan https://t.co/8RxKEKsSiX,0,0,0,0,in,1.68E+23,1.71E+23,izzatiapriliaa,https://twitter.com/izzatiapriliaa/status/1714557749785424142
Wed Oct 18 08:23:16 +0000 2023,1.71E+23,Permainan Hukum Ala Sang Paman untuk Ponakan!  Rabu Sore Pak Prabowo Khofifah Sandiaga Uno Pasangan GAMA Mamat Anies - Muhaimin Erick Pilpres 2024 Cawapres Golput Messi Dora Inisial M #zonauang https://t.co/LxX5oEiHsv,0,0,1,2,in,1.65E+23,1.71E+23,ElvinaOnnara,https://twitter.com/ElvinaOnnara/status/1714557745507246490
Wed Oct 18 08:23:13 +0000 2023,1.71E+23,MK Telah Mengkhianati Konstitusi..!! MK Telah Melecehkan Pancasila dan Kebhinekaan..!!  Pak Prabowo Khofifah Sandiaga Uno Pasangan GAMA Golput Rabu https://t.co/XGV9o9UmMI,0,0,1,4,in,1.64E+23,1.71E+23,sushidianaa,https://twitter.com/sushidianaa/status/1714557735738761400
Wed Oct 18 08:23:11 +0000 2023,1.71E+23,Hukum Telah Dipolitisasi oleh Penegak Keadilan Itu Sendiri  Rabu Sore Pak Prabowo Khofifah Sandiaga Uno Pasangan GAMA Mamat Anies - Muhaimin Erick Pilpres 2024 Cawapres Golput Messi Dora Inisial M #zonauang https://t.co/YKVr8igphI,0,0,1,1,in,1.65E+23,1.71E+23,AnnaMazaya2,https://twitter.com/AnnaMazaya2/status/1714557726347735389
Wed Oct 18 08:23:07 +0000 2023,1.71E+23,ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan https://t.co/Ndjg6FLaHB,0,0,0,0,in,1.68E+23,1.71E+23,zahraturosalia,https://twitter.com/zahraturosalia/status/1714557710874845521
Wed Oct 18 08:23:07 +0000 2023,1.71E+23,Kemunduran Demokrasi Berkat Ketukan Palu Ipar Jokowi  Rabu Sore Pak Prabowo Khofifah Sandiaga Uno Pasangan GAMA Mamat Anies - Muhaimin Erick Pilpres 2024 Cawapres Golput Messi Dora Inisial M #zonauang https://t.co/56VYLT7Gtk,0,0,1,1,in,1.65E+21,1.71E+23,radhinaandira,https://twitter.com/radhinaandira/status/1714557709947994233
Wed Oct 18 08:23:07 +0000 2023,1.71E+23,ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan https://t.co/uIwFbCHT94,0,0,0,0,in,1.68E+23,1.71E+23,namiranaisyah,https://twitter.com/namiranaisyah/status/1714557708685463743
Wed Oct 18 08:23:06 +0000 2023,1.71E+23,ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan https://t.co/7N81bbsuEi,0,0,0,0,in,1.68E+23,1.71E+23,shellygelasia,https://twitter.com/shellygelasia/status/1714557706802221421
Wed Oct 18 08:23:06 +0000 2023,1.71E+23,ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan https://t.co/EsRrIcf09n,0,0,0,0,in,1.68E+23,1.71E+23,karniatalitha,https://twitter.com/karniatalitha/status/1714557705690788222
Wed Oct 18 08:23:06 +0000 2023,1.71E+23,ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan https://t.co/dlB9clo1yD,0,0,0,0,in,1.68E+23,1.71E+23,NovadellaSyarah,https://twitter.com/NovadellaSyarah/status/1714557703966863508
Wed Oct 18 08:23:05 +0000 2023,1.71E+23,ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan https://t.co/I5AiW4D5LQ,0,0,0,0,in,1.68E+23,1.71E+23,nazwashiesla,https://twitter.com/nazwashiesla/status/1714557701991391453
Wed Oct 18 08:23:05 +0000 2023,1.71E+23,ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan https://t.co/cNqXPwim5z,0,0,0,0,in,1.68E+23,1.71E+23,vikkatalitha,https://twitter.com/vikkatalitha/status/1714557700221346059
Wed Oct 18 08:23:05 +0000 2023,1.71E+23,ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan https://t.co/y44bGUbyk6,0,0,0,0,in,1.68E+23,1.71E+23,nauraahfahira,https://twitter.com/nauraahfahira/status/1714557699919401075
Wed Oct 18 08:23:05 +0000 2023,1.71E+23,Pak Prabowo | Sandiaga Uno | Pasangan | #PalestineGenocide | Golput Mamat | #SUZY | GAMA | #AnindyaAstadasa | Erick | Rabu | Inisial M #GanjarMahfud2024 | Pilpres 2024 | Dora | Rumah Sakit | #GazaAttack | taeil Anies - Muhaimin | Jerman | Rumah Sakit https://t.co/UAXzP28l3f,0,0,0,1,in,1.63E+23,1.71E+23,txtorgstres_,https://twitter.com/txtorgstres_/status/1714557699067924819
Wed Oct 18 08:23:00 +0000 2023,1.71E+23,Independensi MK Sudah Tergerus Oleh Kepentingan Keluarga  Rabu Sore Pak Prabowo Khofifah Sandiaga Uno Pasangan GAMA Mamat Anies - Muhaimin Erick Pilpres 2024 Cawapres Golput Messi Dora Inisial M #zonauang https://t.co/37s1EArrU8,0,1,1,1,in,1.64E+23,1.71E+23,dewiashimi8,https://twitter.com/dewiashimi8/status/1714557679480561983
Wed Oct 18 08:22:55 +0000 2023,1.71E+23,MK Tengah Menyakiti Rakyat Lewat Putusan Kontroversialnya  Rabu Sore Pak Prabowo Khofifah Sandiaga Uno Pasangan GAMA Mamat Anies - Muhaimin Erick Pilpres 2024 Cawapres Golput Messi Dora Inisial M #zonauang https://t.co/Oz2zwErK4z,0,0,1,1,in,1.64E+23,1.71E+23,AnnisaHamdini,https://twitter.com/AnnisaHamdini/status/1714557658840342850
Wed Oct 18 08:22:49 +0000 2023,1.71E+23,Permainan Hukum Ala Sang Paman untuk Ponakan!  Rabu Sore Pak Prabowo Khofifah Sandiaga Uno Pasangan GAMA Mamat Anies - Muhaimin Erick Pilpres 2024 Cawapres Golput Messi Dora Inisial M #zonauang https://t.co/tSiQsUl6JZ,0,0,1,1,in,1.64E+22,1.71E+23,DianiArfianti,https://twitter.com/DianiArfianti/status/1714557635113177476
Wed Oct 18 08:22:45 +0000 2023,1.71E+23,Hukum Telah Dipolitisasi oleh Penegak Keadilan Itu Sendiri  Rabu Sore Pak Prabowo Khofifah Sandiaga Uno Pasangan GAMA Mamat Anies - Muhaimin Erick Pilpres 2024 Cawapres Golput Messi Dora Inisial M #zonauang https://t.co/2fZVRU44WL,0,0,1,1,in,1.64E+23,1.71E+23,dita_rizkyana,https://twitter.com/dita_rizkyana/status/1714557618654712119
Wed Oct 18 08:22:39 +0000 2023,1.71E+23,"@koroisthebest @solehsolihun Koq malah pada ngajarin golput boleh tapi harus nyoblos,😅 Yo mending turuuuu",0,0,0,1,in,1.28E+23,1.71E+23,Eric29King,https://twitter.com/Eric29King/status/1714557589986640316
Wed Oct 18 08:22:03 +0000 2023,1.71E+23,Sneaker wanita korea https://t.co/8zj5ccjXDA  khofifah inisial m dora doona biru suzy golput pasangan mamat nyanyi kenny banteng siapapun erick jerman jaemin sandiaga uno menkopolhukam rumah sakit pak prabowo path cawapres sabrina 394 t lee jeno thank you tinggian monica megawati https://t.co/9A8vlToJSR,0,0,0,0,in,1.69E+23,1.71E+23,ppf1701,https://twitter.com/ppf1701/status/1714557440690466969
Wed Oct 18 08:20:19 +0000 2023,1.71E+23,sandiaga uno pasangan ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo https://t.co/i69g7GyEjP,0,0,0,0,in,1.68E+23,1.71E+23,AldyCaahyadi,https://twitter.com/AldyCaahyadi/status/1714557003237069202
Wed Oct 18 08:20:18 +0000 2023,1.71E+23,sandiaga uno pasangan ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo https://t.co/KKlXin41F3,0,0,0,0,in,1.68E+23,1.71E+23,raminakeyline,https://twitter.com/raminakeyline/status/1714557001391579595
Wed Oct 18 08:20:18 +0000 2023,1.71E+23,sandiaga uno pasangan ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo https://t.co/mzfARl6Lxh,0,0,0,0,in,1.68E+23,1.71E+23,rahmanimazzani,https://twitter.com/rahmanimazzani/status/1714556998958903583
Wed Oct 18 08:20:17 +0000 2023,1.71E+23,sandiaga uno pasangan ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo https://t.co/P5Bx2m7zCg,0,0,0,0,in,1.68E+23,1.71E+23,talithagelasia,https://twitter.com/talithagelasia/status/1714556994349404661
Wed Oct 18 08:20:16 +0000 2023,1.71E+23,sandiaga uno pasangan ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo https://t.co/S8aGjaqV5v,0,0,0,0,in,1.69E+23,1.71E+23,hayanizahratu,https://twitter.com/hayanizahratu/status/1714556992931664162
Wed Oct 18 08:20:16 +0000 2023,1.71E+23,sandiaga uno pasangan ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo https://t.co/mFxwee4qNS,0,0,0,0,in,1.68E+23,1.71E+23,FikhiPrasetyoo,https://twitter.com/FikhiPrasetyoo/status/1714556991333691764
Wed Oct 18 08:20:15 +0000 2023,1.71E+23,sandiaga uno pasangan ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo https://t.co/NjHMqDOfnG,0,0,0,0,in,1.68E+23,1.71E+23,izzatiapriliaa,https://twitter.com/izzatiapriliaa/status/1714556989865607659
Wed Oct 18 08:20:05 +0000 2023,1.71E+23,sandiaga uno pasangan ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo https://t.co/RzepuiZmTm,0,0,0,0,in,1.68E+23,1.71E+23,nauraahfahira,https://twitter.com/nauraahfahira/status/1714556946790142156
Wed Oct 18 08:20:05 +0000 2023,1.71E+23,sandiaga uno pasangan ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo https://t.co/fsEZ7X4c8M,0,0,0,0,in,1.68E+23,1.71E+23,NovadellaSyarah,https://twitter.com/NovadellaSyarah/status/1714556944630079618
Wed Oct 18 08:20:04 +0000 2023,1.71E+23,sandiaga uno pasangan ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo https://t.co/Yir4hrv6aO,0,0,0,0,in,1.68E+23,1.71E+23,karniatalitha,https://twitter.com/karniatalitha/status/1714556942709072290
Wed Oct 18 08:20:04 +0000 2023,1.71E+23,sandiaga uno pasangan ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo https://t.co/wk6SGYitoh,0,0,0,0,in,1.68E+23,1.71E+23,zahraturosalia,https://twitter.com/zahraturosalia/status/1714556940712648947
Wed Oct 18 08:20:03 +0000 2023,1.71E+23,sandiaga uno pasangan ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo https://t.co/ljSQ6nJgrR,0,0,0,0,in,1.68E+23,1.71E+23,namiranaisyah,https://twitter.com/namiranaisyah/status/1714556938619691240
Wed Oct 18 08:20:03 +0000 2023,1.71E+23,sandiaga uno pasangan ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo https://t.co/6W3O1EiPYX,0,0,0,0,in,1.68E+23,1.71E+23,shellygelasia,https://twitter.com/shellygelasia/status/1714556937046741287
Wed Oct 18 08:20:02 +0000 2023,1.71E+23,sandiaga uno pasangan ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo https://t.co/WpVgSqnvkp,0,0,0,0,in,1.68E+23,1.71E+23,nazwashiesla,https://twitter.com/nazwashiesla/status/1714556933993312372
Wed Oct 18 08:20:02 +0000 2023,1.71E+23,sandiaga uno pasangan ma'ruf amin mamat gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo https://t.co/FOBNM4PuFV,0,0,0,0,in,1.68E+23,1.71E+23,vikkatalitha,https://twitter.com/vikkatalitha/status/1714556931757764812
Wed Oct 18 08:18:38 +0000 2023,1.71E+23,W33SLOT Daftar Sekarang dan Raih Kesempatan Memenangkan Hadiah Besar! LUCKY SPIN TERBAIK DI INDONESIA  DAFTAR DI BAWAH INI : https://t.co/HdpQTFupHM  #Messi #path #jerman #erick #Pilpres2024 #SUZY #golput #mamat #Pemilu2024 #pasangan #rumahsakit https://t.co/dJ9l5MXf29,0,0,0,0,in,1.61E+23,1.71E+23,w33slot,https://twitter.com/w33slot/status/1714556579453059247
Wed Oct 18 08:18:15 +0000 2023,1.71E+23,"Ragu oleh Ganjar, diyakinkan Pak Mahfud. Ini namanya Pasangan Serasi, Ada Gas-Rem didalamnya. 2024 GAJADI GOLPUT ✨",0,0,0,0,in,1381178047,1.71E+23,sisiiikiri,https://twitter.com/sisiiikiri/status/1714556486570086694
Wed Oct 18 08:16:25 +0000 2023,1.71E+23,"@ikramarki Lu pilpres pilih apa bro?""  ""Gamud""  ""Lah, harus milih cok, masak golput lu""""",0,0,0,0,in,1.12E+23,1.71E+23,BukanPNTL,https://twitter.com/BukanPNTL/status/1714556022579433630
Wed Oct 18 08:16:15 +0000 2023,1.71E+23,"@tanyakanrl Kalo golput terus presiden yang terpilih tidak sesuai keinganmu dan selama presiden menjabat kamu gak boleh protes ya, nder. Kamu aja golput, tidak peduli dengan Indonesia, ngapain protes²",0,0,0,0,in,1.29E+23,1.71E+23,IKANLAUY,https://twitter.com/IKANLAUY/status/1714555981181730952
Wed Oct 18 08:15:56 +0000 2023,1.71E+23,"Golput yg gw lakukan itu terhormat kata temen gw...lah gw tanya mana ada golput terhormat? Dijawab: gw akan tetap ke TPS dan gw akan bertindak adil utk menyobolos semua calon presiden dan wakilnya. Gw jawab: kuap lo!!!""",0,0,0,0,in,1952471238,1.71E+23,eranolok,https://twitter.com/eranolok/status/1714555900202217548
Wed Oct 18 08:15:35 +0000 2023,1.71E+23,@KakekHalal Gak jadi golput.... ada pasangan capres cawapres yg bisa dipilih dalam pilpres besok ..🤔,0,0,0,0,in,1.56E+23,1.71E+23,tctctc06,https://twitter.com/tctctc06/status/1714555812906197478
Wed Oct 18 08:15:05 +0000 2023,1.71E+23,Woww.. Indahnya menteri jaman now.. Mending golput ga pusing,0,0,0,0,in,973705052,1.71E+23,ujungnyamati,https://twitter.com/ujungnyamati/status/1714555687815287147
Wed Oct 18 08:14:55 +0000 2023,1.71E+23,gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan ma'ruf amin mamat https://t.co/x2MSs0RCZD,0,0,0,0,in,1.68E+23,1.71E+23,AldyCaahyadi,https://twitter.com/AldyCaahyadi/status/1714555647390519572
Wed Oct 18 08:14:55 +0000 2023,1.71E+23,gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan ma'ruf amin mamat https://t.co/babz02n2ZP,0,0,0,0,in,1.68E+23,1.71E+23,raminakeyline,https://twitter.com/raminakeyline/status/1714555644379091276
Wed Oct 18 08:14:54 +0000 2023,1.71E+23,gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan ma'ruf amin mamat https://t.co/xsaRoEyMzt,0,0,0,0,in,1.68E+23,1.71E+23,rahmanimazzani,https://twitter.com/rahmanimazzani/status/1714555642579738704
Wed Oct 18 08:14:54 +0000 2023,1.71E+23,gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan ma'ruf amin mamat https://t.co/n5sUQqyBKP,0,0,0,0,in,1.68E+23,1.71E+23,NindiVikka,https://twitter.com/NindiVikka/status/1714555642076151862
Wed Oct 18 08:14:53 +0000 2023,1.71E+23,gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan ma'ruf amin mamat https://t.co/sefJxxwZP7,0,0,0,0,in,1.68E+23,1.71E+23,talithagelasia,https://twitter.com/talithagelasia/status/1714555639312355691
Wed Oct 18 08:14:53 +0000 2023,1.71E+23,gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan ma'ruf amin mamat https://t.co/PM0xHHcXi0,0,0,0,0,in,1.69E+23,1.71E+23,hayanizahratu,https://twitter.com/hayanizahratu/status/1714555637324292329
Wed Oct 18 08:14:53 +0000 2023,1.71E+23,gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan ma'ruf amin mamat https://t.co/8gK337Ie3k,0,0,0,0,in,1.68E+23,1.71E+23,FikhiPrasetyoo,https://twitter.com/FikhiPrasetyoo/status/1714555635659104262
Wed Oct 18 08:14:52 +0000 2023,1.71E+23,gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan ma'ruf amin mamat https://t.co/pQ5sZF0Y5P,0,0,0,0,in,1.68E+23,1.71E+23,izzatiapriliaa,https://twitter.com/izzatiapriliaa/status/1714555633851421094
Wed Oct 18 08:14:46 +0000 2023,1.71E+23,"Saya ga golput, tapi gabisa milih. Makanya mau coblos tiga-tiganya",0,0,0,0,in,7.91E+22,1.71E+23,mr_farhanheit,https://twitter.com/mr_farhanheit/status/1714555606923976789
Wed Oct 18 08:14:43 +0000 2023,1.71E+23,gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan ma'ruf amin mamat https://t.co/gPAhLMM2pE,0,0,0,0,in,1.68E+23,1.71E+23,zahraturosalia,https://twitter.com/zahraturosalia/status/1714555593888055696
Wed Oct 18 08:14:42 +0000 2023,1.71E+23,gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan ma'ruf amin mamat https://t.co/0deEKPuNLx,0,0,0,0,in,1.68E+23,1.71E+23,namiranaisyah,https://twitter.com/namiranaisyah/status/1714555591845371984
Wed Oct 18 08:14:42 +0000 2023,1.71E+23,gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan ma'ruf amin mamat https://t.co/xr9lNzRRT3,0,0,0,0,in,1.68E+23,1.71E+23,shellygelasia,https://twitter.com/shellygelasia/status/1714555589878268151
Wed Oct 18 08:14:41 +0000 2023,1.71E+23,gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan ma'ruf amin mamat https://t.co/1t0MZSOppa,0,0,0,0,in,1.68E+23,1.71E+23,karniatalitha,https://twitter.com/karniatalitha/status/1714555588385116259
Wed Oct 18 08:14:41 +0000 2023,1.71E+23,gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan ma'ruf amin mamat https://t.co/mFelp4r3Gm,0,0,0,0,in,1.68E+23,1.71E+23,NovadellaSyarah,https://twitter.com/NovadellaSyarah/status/1714555585239351319
Wed Oct 18 08:14:40 +0000 2023,1.71E+23,gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan ma'ruf amin mamat https://t.co/WbAWXbcJIY,0,0,0,0,in,1.68E+23,1.71E+23,nazwashiesla,https://twitter.com/nazwashiesla/status/1714555583553266059
Wed Oct 18 08:14:40 +0000 2023,1.71E+23,gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan ma'ruf amin mamat https://t.co/pO5A15KmSx,0,0,0,0,in,1.68E+23,1.71E+23,vikkatalitha,https://twitter.com/vikkatalitha/status/1714555581678407801
Wed Oct 18 08:14:39 +0000 2023,1.71E+23,gama inisial m rabu pdip dora jerman anies - muhaimin rumah sakit golput pak prabowo sandiaga uno pasangan ma'ruf amin mamat https://t.co/AiTpR4HrBP,0,0,0,0,in,1.68E+23,1.71E+23,nauraahfahira,https://twitter.com/nauraahfahira/status/1714555579413541055
Wed Oct 18 08:14:36 +0000 2023,1.71E+23,"@indralfiansyahh dateng terus coblos ssemua, jangan golput ntr di salahgunakan suaranya",0,0,0,0,in,1.58E+23,1.71E+23,beatlespool,https://twitter.com/beatlespool/status/1714555565245133205
Wed Oct 18 08:14:15 +0000 2023,1.71E+23,@NikmahHasna Golput wae 🤣,0,1,0,0,in,1717773763,1.71E+23,Mukaza_679,https://twitter.com/Mukaza_679/status/1714555478309777724
Wed Oct 18 08:13:48 +0000 2023,1.71E+23,@tanyakanrl Kalau niat golput ngapain nungguin,0,0,0,0,in,35680707,1.71E+23,m_nurfatoni,https://twitter.com/m_nurfatoni/status/1714555366766481570
Wed Oct 18 08:13:39 +0000 2023,1.71E+23,"@tanyakanrl Sebenernya gampang kalau mau golput apa ga, di YouTube udh banyak adu gagasan 3 capres pas diundang acara, yg terbaru yg mata najwa, UI, ideafest, katadata, dll. Fyi aja pas kamu golput, hak suara kamu bisa dipake buat menangin salah satu capres, negri ini butuh kamu nder 😢",0,0,0,0,in,2219652872,1.71E+23,kusukasushi,https://twitter.com/kusukasushi/status/1714555327084195851
Wed Oct 18 08:13:17 +0000 2023,1.71E+23,@firdaniyoo_n @treasuremenfess Hwannie: Ak golput ajh,0,0,0,0,in,1.65E+23,1.71E+23,zaraxazurine_,https://twitter.com/zaraxazurine_/status/1714555236738850921
Wed Oct 18 08:11:25 +0000 2023,1.71E+23,@daeng_embang @ekowboy2 Pemilu 2024 menarik nih bosku masa' golput,0,0,0,0,in,68690738,1.71E+23,hendra_bndol,https://twitter.com/hendra_bndol/status/1714554765554987225
Wed Oct 18 08:12:16 +0000 2023,1.71E+23,Mau J4CKP0T bingung mainnya dmna? Main Lah di S1tus aku Kring88 Link ada di bio ‼️ . . #kring88 #slotgacorhariini #jackpotmaxwin #gacor #polagacor #pragmaticplay Pasangan Inisial M Biru Mamat Rabu Jerman Sandiaga Uno #SUZY Golput Path https://t.co/i9dvw2imsQ,0,0,0,2,in,1.71E+22,1.71E+23,kring88_ofc,https://twitter.com/kring88_ofc/status/1714554977992196396
Wed Oct 18 08:12:56 +0000 2023,1.71E+23,@solehsolihun Tapi kok... lama2 jadi golput terus yah setiap pemilu?!?!😅 Bisa2 sampai 3 periode nih saya golput lagi klo diliat dari para kandidat yg masih belum bisa bikin saya... ah sudahlah 🤧,0,0,0,0,in,1.00E+23,1.71E+23,frozen_p1zza,https://twitter.com/frozen_p1zza/status/1714555146099925262
Wed Oct 18 08:10:52 +0000 2023,1.71E+23,"@solehsolihun Saya saranin golput aja, karena ga ada itu perubahan dan perbaikan. Percayalah! Kalau perbaikan kantong orang2 itu iya udah pasti. Mari pesimistis!",0,0,0,0,in,1.28E+22,1.71E+23,IstMeUhtred,https://twitter.com/IstMeUhtred/status/1714554625368740232
Wed Oct 18 08:10:04 +0000 2023,1.71E+23,Cawapres selanjutnya kapan diumumin? Tanyarl penasaran karena ini harapan terakhir nentuin golput atau tidak 🥲,0,5,0,1,in,1.33E+23,1.71E+23,tanyakanrl,https://twitter.com/tanyakanrl/status/1714554424667079053
Wed Oct 18 08:10:08 +0000 2023,1.71E+23,"Atas nama cinta &amp  rakyat, gua dukung @GanjarPranowo &amp  @mohmahfudmd pake banget!! Smsm sederhana, humble, bersih, berpengalaman dan masih banyak lagi!! Pokonya #GanjarMahfud2024 JAYA JAYA!  Pak Prabowo Pasangan Sandiaga Uno Mamat Inisial M GAMA Pilpres 2024 Golput Anies - Muhaimin https://t.co/6jFpXoUhYI",0,0,0,0,in,1.64E+23,1.71E+23,awdenaa_,https://twitter.com/awdenaa_/status/1714554442807382504
Wed Oct 18 08:10:21 +0000 2023,1.71E+23,GOLPUT AE LAH COK COK,0,3,0,0,in,198006262,1.71E+23,indralfiansyahh,https://twitter.com/indralfiansyahh/status/1714554496033145230
